name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
fresno,2023-10-27T10:00:00,13.3,13.3,6,61.28,0,0,,0,0,9.4,0.2,359,1019.9,86.3,16,457,1.6,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T11:00:00,15.7,15.7,6.6,54.66,0,0,,0,0,11.2,0.4,358,1019.9,49.3,16,397,1.4,4,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T12:00:00,17.9,17.9,6,45.65,0,0,,0,0,14.8,7.7,310,1019.6,85.4,14.1,570,2.1,6,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T13:00:00,18.4,18.4,4.3,39.18,0,0,,0,0,16.6,5.6,300,1019.2,49.3,16,561,2,6,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T14:00:00,20,20,2.8,32.02,0,0,,0,0,29.5,11.1,301,1018.1,49.3,16,465,1.7,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T15:00:00,20.7,20.7,2.1,29.24,0,0,,0,0,16.6,11.1,330,1017.6,48.5,13.1,334,1.2,3,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T16:00:00,20.7,20.7,1.1,27.12,0,0,,0,0,16.6,0.6,357,1017.1,86.3,16,89,0.3,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T17:00:00,20,20,1.1,28.27,0,0,,0,0,16.6,11,282,1017.2,86.3,16,68,0.2,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T18:00:00,19.3,19.3,-0.6,26.08,0,0,,0,0,16.6,11.1,329,1017.2,85.5,16,4,0,0,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T19:00:00,17.7,17.7,0,30.36,0,0,,0,0,13,7.6,331,1017.4,47.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T20:00:00,16,16,2.2,39.41,0,0,,0,0,11.2,0,0,1017.9,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T21:00:00,14.8,14.8,1.1,39.47,0,0,,0,0,11.2,5.5,340,1018,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T22:00:00,14.1,14.1,1.6,42.84,0,0,,0,0,11.2,0.3,357,1018.4,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-27T23:00:00,12.6,12.6,1.7,47.16,0,0,,0,0,11.2,0.2,357,1018.6,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T00:00:00,11.5,11.5,2.1,52.54,0,0,,0,0,11.2,5.6,319,1018.9,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T01:00:00,10.4,10.4,2.1,56.17,0,0,,0,0,11.2,7.6,292,1018.9,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T02:00:00,9.2,9.2,1.6,59.1,0,0,,0,0,14.8,0.4,356,1019.2,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T03:00:00,8.7,8.7,2.1,63.43,0,0,,0,0,14.8,0.3,353,1018.9,0,16,0,0,0,10,Clear,clear-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-28T04:00:00,8.6,8.6,2.7,66.25,0,0,,0,0,13,0.2,357,1018.8,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T05:00:00,8.1,8.1,2.1,65.48,0,0,,0,0,11.2,0.2,357,1018.8,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T06:00:00,7.7,7,2.1,67.74,0,0,,0,0,9.4,5.2,283,1019,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T07:00:00,6.6,6.6,2.1,73,0,0,,0,0,11.2,0.4,355,1019,48.5,16,29,0.1,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T08:00:00,6.6,5.8,2.1,73.2,0,0,,0,0,11.2,5.4,330,1019.4,48.5,16,161,0.6,2,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T09:00:00,8.9,8.9,2.3,63.27,0,0,,0,0,11.2,0.6,353,1020.1,26.5,16,328,1.2,3,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T10:00:00,12.3,12.3,2.9,52.89,0,0,,0,0,16.6,9.8,291,1020.3,0,16,459,1.7,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T11:00:00,15,15,1.3,39.4,0,0,,0,0,38.9,9.9,291,1020.2,0,16,545,2,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T12:00:00,16.8,16.8,2.3,37.93,0,0,,0,0,22.3,11.5,300,1019.7,0,16,578,2.1,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T13:00:00,18.4,18.4,3.4,36.8,0,0,,0,0,20.5,14.9,301,1018.8,0,16,561,2,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T14:00:00,19.4,19.4,2.2,31.88,0,0,,0,0,22.3,18.3,300,1017.8,25.9,16,485,1.7,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T15:00:00,19.4,19.4,1.7,30.61,0,0,,0,0,22.3,11.5,339,1017.2,25.9,16,366,1.3,4,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T16:00:00,20,20,0.7,27.49,0,0,,0,0,22.3,15,291,1017.2,25.9,16,218,0.8,2,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T17:00:00,20,20,0.1,26.33,0,0,,0,0,22.3,15,282,1016.8,25.9,16,64,0.2,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T18:00:00,18.8,18.8,1.2,30.7,0,0,,0,0,18.4,12.9,320,1017.1,0,16,2,0,0,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T19:00:00,16.5,16.5,2.1,38.05,0,0,,0,0,16.6,11.1,300,1017.5,25.9,16,1,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T20:00:00,15.4,15.4,2.8,42.66,0,0,,0,0,14.8,12.8,299,1018.1,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T21:00:00,13.7,13.7,2.2,45.65,0,0,,0,0,13,7.7,289,1018.3,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T22:00:00,13.6,13.6,2.1,45.75,0,0,,0,0,11.2,5.4,349,1018.8,25.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-28T23:00:00,12.6,12.6,2.7,50.94,0,0,,0,0,9.4,0.3,357,1019.3,25.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T00:00:00,11.4,11.4,2.7,54.84,0,0,,0,0,9.4,0.3,358,1019.2,25.9,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T01:00:00,10.5,10.5,2.7,58.44,0,0,,0,0,9.4,0.2,358,1019.5,25.9,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T02:00:00,9.2,9.2,2.6,63.71,0,0,,0,0,9.4,0.2,357,1019.8,25.9,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T03:00:00,8.2,6.6,3.1,70.2,0,0,,0,0,7.6,9.4,68,1020,25.9,13,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T04:00:00,8.7,8.7,2.6,65.63,0,0,,0,0,7.6,0.2,359,1020,25.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T05:00:00,8.1,6.9,2.6,68.32,0,0,,0,0,7.6,7.4,86,1020.1,0,15.8,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T06:00:00,7.6,6.9,1.5,65.32,0,0,,0,0,7.6,5.4,234,1020.5,0,15.8,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T07:00:00,7,7,2.6,73.66,0,0,,0,0,7.6,0.2,357,1020.9,25.9,14,27,0.1,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T08:00:00,7,7,2.6,73.59,0,0,,0,0,7.6,0.3,3,1021.7,0,11.1,156,0.6,2,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T09:00:00,8.9,7.2,3.2,67.44,0,0,,0,0,7.6,10.7,105,1022.4,0,14,315,1.1,3,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T10:00:00,12.2,12.2,3.2,53.98,0,0,,0,0,9.4,11.2,127,1022.8,0,14.1,439,1.6,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T11:00:00,15,15,2.7,43.66,0,0,,0,0,11.2,16.2,157,1022.9,0,15.9,529,1.9,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T12:00:00,16.7,16.7,3.2,40.38,0,0,,0,0,13,9.3,184,1023.1,0,14.1,573,2.1,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T13:00:00,18.4,18.4,2.7,35.04,0,0,,0,0,14.8,0.5,6,1022.6,0,14.1,553,2,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T14:00:00,20,20,2.1,30.43,0,0,,0,0,11.2,0.3,7,1021.7,0,14.1,486,1.7,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T15:00:00,20.7,20.7,1.1,27.09,0,0,,0,0,11.2,5.3,227,1021,0,14.1,371,1.3,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T16:00:00,21.2,21.2,-2.1,20.85,0,0,,0,0,9.4,7.5,310,1020.7,0,16,220,0.8,2,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T17:00:00,21.2,21.2,-1.7,21.58,0,0,,0,0,9.4,0.2,352,1020.4,0,16,68,0.2,1,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T18:00:00,19.9,19.9,-1.6,23.44,0,0,,0,0,9.4,5.5,251,1020.3,0,16,2,0,0,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T19:00:00,18.1,18.1,-0.6,28.15,0,0,,0,0,9.4,5.4,271,1020.7,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T20:00:00,16.4,16.4,1.1,35.38,0,0,,0,0,9.4,5.4,330,1021.1,25.9,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T21:00:00,14.1,14.1,2.7,45.96,0,0,,0,0,9.4,5.4,27,1021.3,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T22:00:00,12.6,12.6,2.6,50.46,0,0,,0,0,9.4,0.3,357,1021.8,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-29T23:00:00,11.5,11.5,2.7,54.66,0,0,,0,0,9.4,0.3,2,1022.2,25.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T00:00:00,10.4,10.4,2.7,58.74,0,0,,0,0,9.4,0.1,356,1022.2,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T01:00:00,9.8,9.8,1.6,56.73,0,0,,0,0,7.6,0,0,1022.2,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T02:00:00,9.1,9.1,2,61.28,0,0,,0,0,7.6,0,0,1022.4,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T03:00:00,8.1,8.1,2.6,68.2,0,0,,0,0,7.6,0.1,357,1022,25.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T04:00:00,7.6,7,1,62.77,0,0,,0,0,5.4,5.4,84,1021.7,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T05:00:00,7.6,7.6,1.5,65.44,0,0,,0,0,5.4,0.2,355,1021.7,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T06:00:00,7,7,1,65.54,0,0,,0,0,7.6,0,0,1022,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T07:00:00,7,7,1,65.52,0,0,,0,0,7.6,0.2,5,1022.1,26.5,16,30,0.1,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T08:00:00,7.6,6.4,1,62.74,0,0,,0,0,9.4,7.3,68,1022.4,27.7,16,169,0.6,2,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T09:00:00,10.6,10.6,1.6,53.56,0,0,,0,0,7.6,5.1,117,1023.1,27.7,16,325,1.2,3,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T10:00:00,14.4,14.4,2.1,43.41,0,0,,0,0,7.6,0,0,1023.2,26.9,15.8,457,1.6,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T11:00:00,16.8,16.8,2.1,37.3,0,0,,0,0,9.4,0,0,1023.1,0.6,16,541,1.9,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T12:00:00,19.4,19.4,1.6,30.57,0,0,,0,0,9.4,0,0,1022.8,0.6,13.1,576,2.1,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T13:00:00,21.2,21.2,-0.1,24.23,0,0,,0,0,11.2,5.3,151,1022.1,0,16,555,2,6,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T14:00:00,22.2,22.2,-1.7,20.2,0,0,,0,0,13,7.5,210,1021.2,0,16,479,1.7,5,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T15:00:00,23.4,23.4,-2.1,18.25,0,0,,0,0,11.2,7.5,300,1020.7,0,16,367,1.3,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T16:00:00,23.4,23.4,-2.1,18.23,0,0,,0,0,11.2,0.4,358,1020.3,26.5,16,217,0.8,2,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T17:00:00,23.4,23.4,-2.2,18.17,0,0,,0,0,11.2,5.5,345,1019.9,26.5,16,64,0.2,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T18:00:00,21.6,21.6,-2.1,20.29,0,0,,0,0,9.4,5.3,332,1019.7,26.5,16,1,0,0,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T19:00:00,19.1,19.1,-1.1,25.6,0,0,,0,0,9.4,0.2,1,1019.8,26.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T20:00:00,17.2,17.2,1.6,35.13,0,0,,0,0,9.4,5.1,321,1019.9,0.6,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T21:00:00,16,16,0.6,35.07,0,0,,0,0,9.4,0.2,357,1020.3,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T22:00:00,14.9,14.9,1.6,40.69,0,0,,0,0,9.4,0.2,357,1020.7,0,15.9,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-30T23:00:00,13.3,13.3,0.7,42.1,0,0,,0,0,9.4,5.4,64,1021,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T00:00:00,12.1,12.1,2.1,50.45,0,0,,0,0,9.4,0.4,360,1020.9,0,15.9,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T01:00:00,11,11,1,50.08,0,0,,0,0,7.6,0.2,356,1020.8,0.6,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T02:00:00,9.9,9.6,1.6,56.28,0,0,,0,0,7.6,5.4,27,1021,0.6,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T03:00:00,8.8,8.8,-0.7,51.34,0,0,,0,0,7.6,0.2,357,1020.9,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T04:00:00,9.2,9.2,0.6,54.62,0,0,,0,0,5.4,0.2,357,1020.8,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T05:00:00,8.2,8.2,0.5,58.22,0,0,,0,0,7.6,0.3,5,1020.7,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T06:00:00,8.2,8.2,1.6,62.88,0,0,,0,0,7.6,0.1,358,1021,0,16,0,0,0,10,Clear,clear-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T07:00:00,7.1,7.1,1,65.15,0,0,,0,0,7.6,0,0,1021.2,26.8,16,33,0.1,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T08:00:00,7.1,6.5,1,65.23,0,0,,0,0,7.6,5.1,127,1021.8,49.3,15.9,184,0.7,2,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T09:00:00,11.1,11.1,1,49.91,0,0,,0,0,5.4,0,0,1022.2,49.3,16,319,1.1,3,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T10:00:00,15,15,1.6,40.4,0,0,,0,0,7.6,0,0,1022.3,49.3,16,450,1.6,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T11:00:00,17.9,17.9,1.6,33.65,0,0,,0,0,9.4,0.1,359,1022.3,49.3,16,532,1.9,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T12:00:00,20,20,1.1,28.35,0,0,,0,0,9.4,0.4,357,1021.9,49.3,16,577,2.1,6,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T13:00:00,21.2,21.2,0.7,25.54,0,0,,0,0,11.2,0.3,354,1020.7,49.3,16,568,2,6,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T14:00:00,23.9,23.9,0,20.73,0,0,,0,0,11.2,0.4,360,1019.7,86.3,10.3,454,1.6,5,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T15:00:00,25,25,-1.1,17.85,0,0,,0,0,11.2,8.9,341,1018.9,86.3,13.1,336,1.2,3,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T16:00:00,25,25,-2.6,15.91,0,0,,0,0,11.2,10.9,280,1018.4,86.3,16,230,0.8,2,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T17:00:00,25,25,-2,16.67,0,0,,0,0,11.2,5.5,330,1018,86.3,15.9,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T18:00:00,23.2,23.2,-1.1,19.88,0,0,,0,0,9.4,5.5,340,1018.2,86.3,15.9,1,0,0,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T19:00:00,20.5,20.5,0.7,26.64,0,0,,0,0,9.4,0.4,357,1018.5,86.3,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T20:00:00,17.7,17.7,1.2,32.99,0,0,,0,0,9.4,0.4,356,1018.9,48.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T21:00:00,15.9,15.9,1.7,38.14,0,0,,0,0,9.4,0.4,358,1019.1,48.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-10-31T22:00:00,14.1,14.1,2.1,44.32,0,0,,0,0,9.4,0.3,357,1019.4,48.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"KMAE,74504693242,74702023110,KNLC,E7937,KFAT,72389093193"
fresno,2023-10-31T23:00:00,13.1,13.1,2.7,49.4,0,0,,0,0,9.4,0.2,356,1019.6,26.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-01T00:00:00,11.4,11.4,3.6,58.57,0,0,,0,0,9.4,0.2,357,1019.7,26.5,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-01T01:00:00,10.9,10.9,1.6,52.56,0,0,,0,0,7.6,0.3,357,1019.6,25.9,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-01T02:00:00,9.8,9.8,1.6,56.76,0,0,,0,0,7.6,0.4,351,1019.7,47.5,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-01T03:00:00,9.2,9.2,1.1,57.09,0,0,,0,0,7.6,0.2,357,1019.4,47.5,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
